pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,lc0,lc1,timestamp
71.2000427246,-25.6752910614,-15.2334241867,-15.3445234299,,,,,-28.0046787262,,1770496356.5562
71.2609405518,-25.9826641083,-15.2334241867,-15.7697677612,,,,,-28.065826416,,1770496356.567231
71.9306869507,-25.9442424774,-15.307012558,-15.6482725143,,,,,-28.2097034454,,1770496356.5778801
70.4085006714,-25.6752910614,-15.0126438141,-15.7697677612,,,,,-28.34998703,,1770496356.5895329
71.8698120117,-26.328458786,-15.2702178955,-15.1622934341,,,,,-28.3068237305,,1770496356.6007
71.1391677856,-25.6368618011,-14.9022607803,-15.6482725143,,,,,-28.2492713928,,1770496356.612254
71.6262664795,-25.9826641083,-15.2334241867,-15.0407981873,,,,,-28.2492713928,,1770496356.621654
71.8089141846,-25.9826641083,-15.2702178955,-15.2230291367,,,,,-28.2672557831,,1770496356.633406
71.7480392456,-25.790555954,-14.6079063416,-15.7697677612,,,,,-28.3967456818,,1770496356.645133
71.7480392456,-25.7137126923,-14.9758491516,-15.7090082169,,,,,-28.56939888,,1770496356.653655
71.6871414185,-25.7137126923,-14.9758491516,-15.7697677612,,,,,-28.2744522095,,1770496356.666902
71.3827133179,-25.6368618011,-14.5343179703,-15.5267772675,,,,,-28.2924346924,,1770496356.678276
71.7480392456,-25.6752910614,-15.2334241867,-15.7090082169,,,,,-28.4578952789,,1770496356.688619
71.7480392456,-25.6368618011,-14.9758491516,-15.1622934341,,,,,-27.9255466461,,1770496356.6990972
71.8698120117,-25.6368618011,-15.2334241867,-15.8912620544,,,,,-28.5765953064,,1770496356.711364
71.7480392456,-25.6368618011,-14.644701004,-15.2230291367,,,,,-27.9435329437,,1770496356.722312
71.7480392456,-25.6752910614,-14.9022607803,-15.58751297,,,,,-28.4039421082,,1770496356.732519
72.1742553711,-25.6368618011,-15.2334241867,-15.8305025101,,,,,-28.4183292389,,1770496356.819367
72.2960281372,-25.6368618011,-15.307012558,-15.58751297,,,,,-28.4650878906,,1770496356.8321211
72.2960281372,-26.0210857391,-15.0494375229,-16.1342754364,,,,,-28.4471054077,,1770496356.843531
72.2351531982,-25.6752910614,-15.2702178955,-15.8912620544,,,,,-28.7492485046,,1770496356.85377
72.1742553711,-25.3294887543,-14.9022607803,-16.6202545166,,,,,-27.9651107788,,1770496356.864209
71.8698120117,-25.7137126923,-15.0126438141,-15.7090082169,,,,,-28.1773319244,,1770496356.876093
72.2351531982,-25.7137126923,-15.2702178955,-15.8305025101,,,,,-28.0550365448,,1770496356.886816
70.4085006714,-25.9058208466,-14.9758491516,-16.1342754364,,,,,-28.4399089813,,1770496356.8985112
72.2960281372,-25.6752910614,-15.2702178955,-16.1950111389,,,,,-27.9938869476,,1770496356.908082
72.3569259644,-25.6752910614,-14.9758491516,-15.58751297,,,,,-28.3104190826,,1770496356.9198751
72.1742553711,-25.7137126923,-14.9758491516,-15.7090082169,,,,,-28.619758606,,1770496356.931375
72.3569259644,-26.0210857391,-14.644701004,-15.6482725143,,,,,-28.4974594116,,1770496356.942354
72.3569259644,-25.6752910614,-14.9390554428,-15.5267772675,,,,,-28.317615509,,1770496356.9523578
72.3569259644,-25.7137126923,-14.9022607803,-16.6202545166,,,,,-27.9219474792,,1770496356.964711
72.3569259644,-25.6752910614,-15.2702178955,-15.6482725143,,,,,-28.4039421082,,1770496356.975751
72.3569259644,-26.05950737,-14.9758491516,-15.1622934341,,,,,-28.4363136292,,1770496356.986339
72.9048995972,-25.6752910614,-14.644701004,-15.7090082169,,,,,-27.9399337769,,1770496356.997073
72.3569259644,-26.0210857391,-14.9022607803,-15.7090082169,,,,,-27.9399337769,,1770496357.011472
72.3569259644,-25.6752910614,-15.2334241867,-15.7090082169,,,,,-28.0226631165,,1770496357.019713
72.3569259644,-25.9826641083,-14.9390554428,-15.6482725143,,,,,-28.659324646,,1770496357.125771
72.3569259644,-25.6368618011,-15.2702178955,-15.7697677612,,,,,-28.3248062134,,1770496357.1364639
72.3569259644,-25.6368618011,-15.2702178955,-16.0735168457,,,,,-28.3284053802,,1770496357.148062
71.8698120117,-25.6368618011,-14.9390554428,-15.7697677612,,,,,-28.2888393402,,1770496357.158176
72.3569259644,-25.4831752777,-14.9758491516,-15.58751297,,,,,-28.1089897156,,1770496357.1695318
73.2702178955,-25.6752910614,-14.9390554428,-15.7090082169,,,,,-28.2744522095,,1770496357.181002
72.3569259644,-25.6368618011,-15.2702178955,-15.6482725143,,,,,-28.2133026123,,1770496357.191618
72.3569259644,-25.790555954,-15.1966295242,-15.7697677612,,,,,-28.4542961121,,1770496357.202027
72.3569259644,-25.406332016,-14.6814947128,-15.8912620544,,,,,-28.8931274414,,1770496357.2138538
73.391998291,-25.7521343231,-14.6814947128,-15.2837877274,,,,,-28.3571796417,,1770496357.224766
70.4085006714,-25.7521343231,-14.9390554428,-15.6482725143,,,,,-28.0622310638,,1770496357.236094
72.3569259644,-25.6752910614,-14.9390554428,-15.7697677612,,,,,-27.8464126587,,1770496357.2459688
71.3827133179,-26.3668804169,-14.9022607803,-15.7697677612,,,,,-27.8751888275,,1770496357.257782
72.3569259644,-25.790555954,-15.2334241867,-15.1015338898,,,,,-28.4291191101,,1770496357.26963
72.3569259644,-25.1373729706,-14.7182893753,-15.58751297,,,,,-28.1557502747,,1770496357.2800908
73.2093429565,-25.3679103851,-14.9390554428,-15.6482725143,,,,,-28.8175907135,,1770496357.290113
72.3569259644,-25.7521343231,-14.9758491516,-16.1950111389,,,,,-28.7348613739,,1770496357.302638
72.3569259644,-25.3294887543,-14.9390554428,-15.7090082169,,,,,-28.2960300446,,1770496357.33133
73.8791122437,-25.6368618011,-14.3503465652,-15.7697677612,,,,,-28.4794769287,,1770496357.342581
72.3569259644,-25.3679103851,-14.644701004,-15.7090082169,,,,,-28.1917209625,,1770496357.352903
73.8791122437,-25.3679103851,-14.9022607803,-15.7697677612,,,,,-28.0190677643,,1770496357.3636649
72.3569259644,-25.7137126923,-14.644701004,-15.7090082169,,,,,-28.3931503296,,1770496357.376144
73.8791122437,-25.4447536469,-14.644701004,-15.7090082169,,,,,-28.5981750488,,1770496357.386822
73.8791122437,-25.3679103851,-15.2334241867,-15.6482725143,,,,,-28.3320026398,,1770496357.398425
73.6355438232,-25.7137126923,-14.644701004,-15.7090082169,,,,,-28.4866714478,,1770496357.4082408
73.9400100708,-25.3679103851,-14.7918777466,-15.6482725143,,,,,-27.9327392578,,1770496357.4200919
72.3569259644,-25.6752910614,-15.0494375229,-15.1622934341,,,,,-28.1773319244,,1770496357.431359
71.9915847778,-25.5984401703,-14.9022607803,-15.6482725143,,,,,-27.9938869476,,1770496357.442208
73.9400100708,-25.2910671234,-15.2334241867,-15.58751297,,,,,-28.0910053253,,1770496357.4530659
73.8791122437,-25.6368618011,-15.307012558,-15.7090082169,,,,,-28.317615509,,1770496357.4656541
73.9400100708,-25.4447536469,-14.644701004,-15.7090082169,,,,,-27.8608016968,,1770496357.478116
73.8791122437,-25.4447536469,-15.0126438141,-15.6482725143,,,,,-28.3859558105,,1770496357.488707
73.8791122437,-25.2910671234,-14.7918777466,-16.6202545166,,,,,-28.2996292114,,1770496357.498037
73.8791122437,-25.3294887543,-15.2334241867,-15.7090082169,,,,,-28.4039421082,,1770496357.512073
74.3053359985,-25.3294887543,-14.9758491516,-16.1342754364,,,,,-27.9938869476,,1770496357.521816
74.6097564697,-25.3679103851,-14.9022607803,-15.6482725143,,,,,-28.2097034454,,1770496357.532196
74.0008850098,-25.3294887543,-14.9758491516,-15.7090082169,,,,,-27.7888622284,,1770496357.542262
74.3053359985,-25.7521343231,-15.2334241867,-15.58751297,,,,,-27.9723072052,,1770496357.554257
74.3053359985,-26.3668804169,-14.9390554428,-15.6482725143,,,,,-28.2168998718,,1770496357.565501
74.2444381714,-25.6752910614,-15.1966295242,-15.1015338898,,,,,-28.0226631165,,1770496357.5769658
74.2444381714,-25.6752910614,-14.9390554428,-15.58751297,,,,,-28.3463897705,,1770496357.5865111
74.3053359985,-25.6368618011,-14.6814947128,-15.6482725143,,,,,-28.0981998444,,1770496357.598486
74.3053359985,-25.6752910614,-15.0862321854,-15.7090082169,,,,,-28.3320026398,,1770496357.6097438
74.3662109375,-25.3679103851,-14.644701004,-15.7090082169,,,,,-28.3068237305,,1770496357.623557
74.4271087646,-25.6752910614,-14.644701004,-15.6482725143,,,,,-28.2348842621,,1770496357.630812
74.2444381714,-25.5984401703,-14.9390554428,-15.6482725143,,,,,-28.0981998444,,1770496357.642424
74.3662109375,-25.3294887543,-14.9758491516,-15.6482725143,,,,,-28.3104190826,,1770496357.654301
74.2444381714,-25.2910671234,-14.644701004,-15.7697677612,,,,,-28.1197814941,,1770496357.664906
75.0968551636,-25.3294887543,-14.9390554428,-15.6482725143,,,,,-27.8428173065,,1770496357.677684
74.3662109375,-25.5984401703,-14.644701004,-15.6482725143,,,,,-28.2456760406,,1770496357.686513
74.3662109375,-25.6752910614,-14.644701004,-15.6482725143,,,,,-28.7996044159,,1770496357.696807
74.792427063,-25.6368618011,-14.9758491516,-15.7090082169,,,,,-28.4111328125,,1770496357.706692
75.8275222778,-25.6752910614,-14.9758491516,-15.6482725143,,,,,-27.9003677368,,1770496357.7175539
74.2444381714,-25.3294887543,-14.6814947128,-15.6482725143,,,,,-28.5801906586,,1770496357.729664
74.7315292358,-25.8289775848,-14.9022607803,-15.7090082169,,,,,-28.0190677643,,1770496357.7398221
75.8275222778,-25.6752910614,-14.644701004,-15.58751297,,,,,-28.2384796143,,1770496357.752099
75.8275222778,-24.8299999237,-15.307012558,-15.1622934341,,,,,-28.6017723083,,1770496357.763089
72.3569259644,-25.3679103851,-14.3503465652,-15.7090082169,,,,,-28.0478420258,,1770496357.776333
76.8017349243,-25.3679103851,-14.6814947128,-16.1342754364,,,,,-28.382358551,,1770496357.7862568
75.8275222778,-25.3679103851,-14.9390554428,-15.6482725143,,,,,-27.9147567749,,1770496357.79716
75.8275222778,-25.2910671234,-14.644701004,-15.7090082169,,,,,-28.3355979919,,1770496357.807652
75.0359802246,-25.9058208466,-14.9758491516,-15.7697677612,,,,,-28.4039421082,,1770496357.8192
74.792427063,-25.3679103851,-15.2334241867,-15.7697677612,,,,,-28.317615509,,1770496357.830198
74.6706542969,-25.3679103851,-14.6079063416,-15.58751297,,,,,-28.0550365448,,1770496357.841388
74.792427063,-25.9826641083,-14.3503465652,-15.7697677612,,,,,-28.2097034454,,1770496357.8513138
74.792427063,-25.2910671234,-15.307012558,-15.2230291367,,,,,-27.7528934479,,1770496357.890856
72.3569259644,-25.3294887543,-14.9390554428,-15.7697677612,,,,,-28.033454895,,1770496357.9015338
75.8275222778,-24.9452648163,-14.6079063416,-15.1622934341,,,,,-28.3355979919,,1770496357.9124138
74.853302002,-25.3294887543,-15.0126438141,-15.1622934341,,,,,-28.0442466736,,1770496357.922366
74.9142074585,-25.4447536469,-14.9758491516,-15.7090082169,,,,,-27.911157608,,1770496357.9344928
74.6706542969,-25.3679103851,-15.307012558,-15.7090082169,,,,,-27.8967704773,,1770496357.945535
75.8275222778,-25.3294887543,-15.2334241867,-15.7090082169,,,,,-28.4111328125,,1770496357.958464
74.9142074585,-25.022108078,-14.9022607803,-15.7697677612,,,,,-28.1197814941,,1770496357.96722
74.7315292358,-25.0605297089,-14.9758491516,-15.7090082169,,,,,-28.2384796143,,1770496357.979796
74.7315292358,-25.4447536469,-14.9390554428,-15.7697677612,,,,,-28.0370502472,,1770496358.048306
74.792427063,-25.3679103851,-14.644701004,-15.7697677612,,,,,-28.2312889099,,1770496358.05909
75.8275222778,-25.3679103851,-15.2702178955,-15.8305025101,,,,,-27.9471282959,,1770496358.069747
75.8275222778,-25.0605297089,-15.2334241867,-15.8912620544,,,,,-28.5334320068,,1770496358.07996
75.888420105,-25.022108078,-14.9758491516,-15.6482725143,,,,,-28.1629447937,,1770496358.092368
76.0710678101,-25.022108078,-14.9022607803,-15.1015338898,,,,,-28.0514373779,,1770496358.10273
76.8017349243,-25.2910671234,-15.0126438141,-15.2230291367,,,,,-28.3643741608,,1770496358.113533
75.8275222778,-25.0605297089,-14.644701004,-15.2230291367,,,,,-27.6270008087,,1770496358.124094
75.4621963501,-25.3294887543,-15.3438072205,-15.1015338898,,,,,-28.6413383484,,1770496358.1364548
76.0710678101,-25.3679103851,-14.6079063416,-15.1622934341,,,,,-29.0406017303,,1770496358.147674
75.7666473389,-24.2152462006,-15.2334241867,-15.7697677612,,,,,-28.1629447937,,1770496358.157996
75.8275222778,-25.0989513397,-15.2334241867,-15.7090082169,,,,,-28.2744522095,,1770496358.1683872
75.8275222778,-25.3294887543,-14.644701004,-15.7697677612,,,,,-27.9003677368,,1770496358.180793
76.0710678101,-25.022108078,-15.2334241867,-15.7697677612,,,,,-28.0766181946,,1770496358.191374
75.8275222778,-25.3294887543,-14.9390554428,-15.6482725143,,,,,-28.4614925385,,1770496358.202488
75.8275222778,-25.2910671234,-14.9390554428,-15.6482725143,,,,,-28.4111328125,,1770496358.212951
75.8275222778,-25.406332016,-14.9758491516,-15.7697677612,,,,,-28.4866714478,,1770496358.226194
75.8275222778,-24.9836864471,-14.3135519028,-15.6482725143,,,,,-27.8248310089,,1770496358.3547788
75.279548645,-25.406332016,-14.644701004,-15.6482725143,,,,,-28.4507007599,,1770496358.36538
75.8275222778,-25.3679103851,-14.9758491516,-15.7090082169,,,,,-28.0622310638,,1770496358.376894
75.8275222778,-24.2152462006,-14.6814947128,-15.7090082169,,,,,-28.4830722809,,1770496358.386781
75.8275222778,-24.6763057709,-15.2334241867,-15.8305025101,,,,,-28.0370502472,,1770496358.399234
75.8275222778,-25.0989513397,-14.9758491516,-15.6482725143,,,,,-28.1773319244,,1770496358.410561
75.888420105,-25.3294887543,-14.9390554428,-15.58751297,,,,,-27.9651107788,,1770496358.421025
77.7759246826,-25.2910671234,-14.644701004,-15.7090082169,,,,,-28.3571796417,,1770496358.431784
75.8275222778,-25.3294887543,-14.9758491516,-15.7090082169,,,,,-27.8679943085,,1770496358.4431412
75.888420105,-25.3679103851,-14.644701004,-15.6482725143,,,,,-28.3248062134,,1770496358.45418
77.0452804565,-25.1373729706,-15.0126438141,-15.7697677612,,,,,-28.7240695953,,1770496358.4656792
75.7666473389,-25.406332016,-14.9758491516,-15.6482725143,,,,,-28.6305484772,,1770496358.4758441
76.3146133423,-25.022108078,-15.2334241867,-15.8912620544,,,,,-28.504655838,,1770496358.48752
75.888420105,-25.5984401703,-14.5711116791,-15.5267772675,,,,,-28.1089897156,,1770496358.498921
75.8275222778,-25.3294887543,-14.3503465652,-16.1342754364,,,,,-28.2708530426,,1770496358.5105128
76.8017349243,-25.022108078,-14.9390554428,-15.7090082169,,,,,-28.2384796143,,1770496358.5200498
75.888420105,-25.1373729706,-15.2702178955,-15.7697677612,,,,,-28.0370502472,,1770496358.531664
76.0101928711,-25.022108078,-14.644701004,-15.7090082169,,,,,-28.2600631714,,1770496358.542681
75.888420105,-25.022108078,-14.9758491516,-15.6482725143,,,,,-28.5154457092,,1770496358.553921
75.8275222778,-25.1373729706,-14.6079063416,-15.7090082169,,,,,-27.6449832916,,1770496358.5644438
75.8275222778,-25.1373729706,-14.9758491516,-15.6482725143,,,,,-28.4183292389,,1770496358.576867
75.888420105,-25.3679103851,-14.9390554428,-15.7090082169,,,,,-28.0370502472,,1770496358.587592
75.8275222778,-24.6763057709,-14.9022607803,-15.6482725143,,,,,-27.8967704773,,1770496358.59961
75.888420105,-25.0605297089,-14.5711116791,-15.7090082169,,,,,-28.6665172577,,1770496358.611237
75.8275222778,-25.3294887543,-14.644701004,-15.58751297,,,,,-27.8859806061,,1770496358.6232052
75.9492950439,-24.9836864471,-14.644701004,-15.6482725143,,,,,-28.0874099731,,1770496358.633392
76.2537384033,-25.022108078,-14.9390554428,-15.1015338898,,,,,-28.0478420258,,1770496358.644568
76.2537384033,-25.0605297089,-14.9390554428,-15.7090082169,,,,,-28.3068237305,,1770496358.654645
75.9492950439,-24.6763057709,-14.644701004,-15.2230291367,,,,,-28.1917209625,,1770496358.666195
75.888420105,-24.9836864471,-14.9390554428,-15.7090082169,,,,,-27.5730457306,,1770496358.677384
75.888420105,-25.1373729706,-15.2702178955,-15.2230291367,,,,,-28.0550365448,,1770496358.68817
76.0101928711,-24.6763057709,-14.644701004,-15.951997757,,,,,-27.8895759583,,1770496358.698903
75.888420105,-24.7147350311,-14.6079063416,-15.6482725143,,,,,-28.0478420258,,1770496358.711194
75.8275222778,-25.022108078,-14.8654661179,-15.6482725143,,,,,-28.3212108612,,1770496358.721985
75.8275222778,-24.753156662,-14.9758491516,-15.8912620544,,,,,-28.2133026123,,1770496358.7328792
76.3146133423,-25.0605297089,-15.307012558,-16.6202545166,,,,,-27.6629676819,,1770496358.7434938
75.8275222778,-25.1373729706,-14.9390554428,-15.7090082169,,,,,-28.3967456818,,1770496358.7549791
76.3146133423,-25.0605297089,-14.6814947128,-15.7697677612,,,,,-27.6521778107,,1770496358.765861
76.3755111694,-24.63788414,-14.644701004,-15.1622934341,,,,,-28.0046787262,,1770496358.7779222
75.7666473389,-25.022108078,-14.6079063416,-15.951997757,,,,,-28.3140163422,,1770496358.78668
77.3497314453,-25.1373729706,-14.5711116791,-15.7090082169,,,,,-28.5226402283,,1770496358.798309
76.0101928711,-24.7147350311,-14.7550830841,-15.7090082169,,,,,-27.8176383972,,1770496358.8093472
76.3755111694,-24.7915782928,-14.3503465652,-15.58751297,,,,,-28.432718277,,1770496358.820683
76.2537384033,-24.7147350311,-14.644701004,-15.7090082169,,,,,-28.4363136292,,1770496358.831241
76.2537384033,-25.022108078,-14.644701004,-15.7697677612,,,,,-28.3643741608,,1770496358.843319
76.2537384033,-25.0605297089,-14.6814947128,-15.58751297,,,,,-28.1773319244,,1770496358.853781
76.5581665039,-25.0989513397,-14.9758491516,-15.6482725143,,,,,-28.1413631439,,1770496358.892509
76.4363861084,-25.0605297089,-14.9758491516,-15.6482725143,,,,,-28.2780475616,,1770496358.903042
76.3146133423,-24.6763057709,-14.644701004,-15.7090082169,,,,,-28.026260376,,1770496358.913965
76.2537384033,-25.022108078,-15.2334241867,-15.1015338898,,,,,-27.6665649414,,1770496358.9235551
76.4363861084,-25.0605297089,-14.6814947128,-15.6482725143,,,,,-27.7061309814,,1770496358.9358048
76.3755111694,-25.1373729706,-14.6814947128,-15.6482725143,,,,,-28.0298595428,,1770496358.947051
76.2537384033,-24.6763057709,-14.6814947128,-15.1622934341,,,,,-27.8967704773,,1770496358.9580832
76.8017349243,-25.0989513397,-14.5711116791,-15.6482725143,,,,,-28.2744522095,,1770496358.968426
76.4363861084,-24.6763057709,-14.6814947128,-15.7090082169,,,,,-28.5226402283,,1770496358.979674
76.0101928711,-25.022108078,-14.6814947128,-15.6482725143,,,,,-28.3535823822,,1770496358.9908092
76.3755111694,-25.0605297089,-14.7550830841,-15.8305025101,,,,,-27.9938869476,,1770496359.002389
76.2537384033,-24.9836864471,-14.9758491516,-15.6482725143,,,,,-28.4039421082,,1770496359.012619
76.2537384033,-25.022108078,-14.5711116791,-16.6202545166,,,,,-28.1269760132,,1770496359.024365
76.3146133423,-25.2910671234,-14.6079063416,-15.6482725143,,,,,-28.342792511,,1770496359.0713868
76.3755111694,-25.2910671234,-14.9390554428,-15.1622934341,,,,,-28.5262355804,,1770496359.082554
76.1928405762,-25.0605297089,-14.5711116791,-15.58751297,,,,,-27.7456989288,,1770496359.093357
76.2537384033,-24.9452648163,-14.387140274,-15.7090082169,,,,,-28.116186142,,1770496359.103372
77.7759246826,-25.022108078,-14.9022607803,-15.7090082169,,,,,-28.2600631714,,1770496359.115923
76.8017349243,-25.0605297089,-14.3135519028,-15.1015338898,,,,,-28.1881256104,,1770496359.126475
75.7666473389,-25.0605297089,-14.6079063416,-15.6482725143,,,,,-28.2061080933,,1770496359.137578
