t,baro_alt,ax,ay,az,gx,gy,gz,altTemp,lat,lon,gps_alt,gps_fix,rssi,snr
5397.191,-32.47368439999991,-0.201,-6.772,7.437,0.006,-0.013,0.005,46.75,35.3560261,-117.8180738,598.653,3,,
5398.174,-31.29258200000004,-0.196,-6.767,7.437,0.006,-0.013,0.006,46.77,35.3560261,-117.8180734,598.577,3,,
5399.26,-31.03011480000032,-0.201,-6.767,7.432,0.007,-0.013,0.005,46.79,35.3560262,-117.8180732,598.462,3,,
5400.246,-31.883133199999975,-0.206,-6.767,7.432,0.007,-0.012,0.006,46.82,35.356026,-117.8180726,598.451,3,,
5401.235,-31.03011480000032,-0.201,-6.776,7.446,0.006,-0.013,0.006,46.84,35.356026,-117.8180723,598.363,3,,
5402.221,-31.29258200000004,-0.201,-6.772,7.437,0.006,-0.013,0.006,46.86,35.3560263,-117.8180722,598.272,3,,
5403.206,-30.14428799999996,-0.201,-6.772,7.442,0.007,-0.013,0.006,46.88,35.356027,-117.818072,598.168,3,,
5404.203,-30.14428799999996,-0.201,-6.757,7.446,0.006,-0.011,0.006,46.9,35.3560263,-117.8180709,598.24,3,,
5405.191,-31.03011480000032,-0.201,-6.781,7.442,0.007,-0.013,0.005,46.93,35.3560266,-117.8180708,598.233,3,,
5406.176,-31.29258200000004,-0.201,-6.767,7.456,0.006,-0.012,0.006,46.95,35.3560269,-117.8180708,598.215,3,,
5407.267,-30.734839199999897,-0.201,-6.772,7.442,0.006,-0.012,0.006,46.97,35.3560264,-117.8180696,598.395,3,,
5408.256,-31.587857600000007,-0.206,-6.776,7.432,0.006,-0.012,0.005,47.0,35.3560265,-117.8180694,598.354,3,,
5409.242,-31.29258200000004,-0.206,-6.776,7.432,0.006,-0.013,0.005,47.02,35.3560263,-117.8180695,598.325,3,,
5410.232,-30.734839199999897,-0.206,-6.781,7.437,0.005,-0.013,0.005,47.04,35.3560262,-117.8180694,598.263,3,,
5411.22,-31.587857600000007,-0.191,-6.772,7.446,0.006,-0.013,0.006,47.06,35.3560259,-117.8180694,598.208,3,,
5412.207,-31.587857600000007,-0.196,-6.767,7.446,0.006,-0.013,0.005,47.08,35.3560255,-117.8180694,598.189,3,,
5413.192,-31.03011480000032,-0.201,-6.767,7.437,0.005,-0.013,0.006,47.1,35.3560258,-117.8180695,598.096,3,,
5414.18,-31.29258200000004,-0.196,-6.767,7.442,0.007,-0.013,0.005,47.13,35.3560263,-117.8180695,598.019,3,,
5415.27,-30.734839199999897,-0.196,-6.772,7.432,0.006,-0.012,0.005,47.15,35.3560268,-117.8180694,597.945,3,,
5416.256,-30.734839199999897,-0.201,-6.776,7.442,0.006,-0.013,0.006,47.17,35.3560272,-117.8180694,597.868,3,,
5417.245,-30.734839199999897,-0.201,-6.767,7.442,0.006,-0.013,0.006,47.19,35.3560274,-117.8180689,597.827,3,,
5418.236,-31.29258200000004,-0.201,-6.772,7.442,0.006,-0.015,0.005,47.22,35.3560275,-117.8180685,597.777,3,,
5419.22,-31.29258200000004,-0.206,-6.767,7.442,0.006,-0.012,0.005,47.24,35.3560275,-117.8180686,597.764,3,,
5420.204,-31.587857600000007,-0.215,-6.772,7.446,0.007,-0.013,0.006,47.26,35.3560273,-117.8180681,597.879,3,,
5421.193,-31.03011480000032,-0.196,-6.772,7.442,0.006,-0.012,0.006,47.28,35.3560271,-117.8180677,597.911,3,,
5422.186,-30.734839199999897,-0.206,-6.767,7.437,0.007,-0.012,0.005,47.3,35.3560272,-117.8180677,597.82,3,,
5423.171,-30.734839199999897,-0.201,-6.762,7.432,0.007,-0.013,0.006,47.32,35.3560273,-117.8180671,597.78,3,,
5424.157,-30.43956359999993,-0.201,-6.772,7.446,0.007,-0.013,0.006,47.35,35.3560267,-117.8180661,597.837,3,,
5425.246,-31.883133199999975,-0.201,-6.767,7.442,0.006,-0.013,0.006,47.37,35.3560259,-117.8180653,597.881,3,,
5426.232,-31.03011480000032,-0.206,-6.776,7.437,0.006,-0.012,0.006,47.39,35.356026,-117.8180652,597.804,3,,
5427.22,-30.734839199999897,-0.201,-6.772,7.446,0.006,-0.013,0.006,47.41,35.3560257,-117.8180646,597.788,3,,
5428.204,-30.734839199999897,-0.201,-6.772,7.442,0.006,-0.012,0.006,47.44,35.3560252,-117.8180642,597.917,3,,
5429.196,-30.43956359999993,-0.191,-6.776,7.442,0.009,-0.013,0.006,47.46,35.3560254,-117.8180639,597.958,3,,
5430.191,-28.700718399999914,-0.196,-6.772,7.446,0.006,-0.012,0.006,47.48,35.3560259,-117.8180632,597.952,3,,
5431.278,-31.883133199999975,-0.201,-6.781,7.446,0.007,-0.012,0.006,47.5,35.3560254,-117.8180631,598.057,3,,
5432.269,-31.587857600000007,-0.211,-6.772,7.442,0.006,-0.013,0.007,47.53,35.3560267,-117.8180623,597.889,3,,
5433.252,-31.03011480000032,-0.201,-6.772,7.446,0.006,-0.012,0.005,47.55,35.3560264,-117.818062,597.953,3,,
5434.24,-31.03011480000032,-0.201,-6.772,7.442,0.006,-0.015,0.006,47.57,35.3560258,-117.818062,598.068,3,,
5435.225,-30.734839199999897,-0.201,-6.767,7.451,0.007,-0.013,0.006,47.59,35.3560261,-117.818061,597.987,3,,
5436.212,-30.734839199999897,-0.201,-6.772,7.442,0.006,-0.013,0.006,47.61,35.3560264,-117.8180602,597.933,3,,
5437.198,-31.587857600000007,-0.196,-6.776,7.446,0.007,-0.013,0.006,47.63,35.3560263,-117.81806,597.967,3,,
5438.189,-30.734839199999897,-0.206,-6.776,7.446,0.006,-0.013,0.006,47.65,35.3560262,-117.8180598,597.975,3,,
5439.175,-30.734839199999897,-0.206,-6.767,7.442,0.007,-0.013,0.005,47.68,35.3560262,-117.8180595,598.015,3,,
5440.263,-29.849012399999992,-0.196,-6.772,7.432,0.006,-0.013,0.006,47.7,35.356026,-117.8180594,598.083,3,,
5441.249,-30.43956359999993,-0.201,-6.772,7.437,0.006,-0.012,0.006,47.72,35.3560257,-117.8180594,598.186,3,,
5442.235,-31.03011480000032,-0.211,-6.776,7.437,0.006,-0.013,0.005,47.74,35.3560256,-117.8180596,598.263,3,,
5443.223,-30.14428799999996,-0.201,-6.772,7.446,0.005,-0.013,0.006,47.76,35.3560256,-117.8180598,598.327,3,,
5444.209,-30.14428799999996,-0.196,-6.767,7.446,0.007,-0.013,0.005,47.79,35.356026,-117.8180596,598.294,3,,
5445.195,-31.587857600000007,-0.215,-6.772,7.451,0.006,-0.015,0.006,47.8,35.3560259,-117.8180593,598.291,3,,
5446.183,-29.553736800000024,-0.201,-6.772,7.446,0.006,-0.013,0.007,47.83,35.3560252,-117.8180591,598.356,3,,
5447.169,-30.734839199999897,-0.196,-6.781,7.442,0.006,-0.015,0.007,47.85,35.3560247,-117.8180586,598.36,3,,
5448.259,-30.14428799999996,-0.201,-6.781,7.446,0.005,-0.013,0.005,47.87,35.3560242,-117.8180584,598.351,3,,
5449.252,-30.734839199999897,-0.201,-6.772,7.451,0.007,-0.012,0.006,47.89,35.3560238,-117.8180584,598.336,3,,
5450.242,-30.734839199999897,-0.206,-6.776,7.442,0.006,-0.013,0.006,47.91,35.3560239,-117.8180585,598.249,3,,
5451.228,-31.587857600000007,-0.201,-6.776,7.442,0.009,-0.015,0.006,47.93,35.3560232,-117.8180586,598.311,3,,
5452.216,-31.03011480000032,-0.191,-6.767,7.446,0.006,-0.013,0.006,47.96,35.3560229,-117.8180586,598.304,3,,
5453.21,-30.14428799999996,-0.187,-6.776,7.451,0.007,-0.012,0.006,47.98,35.3560227,-117.8180588,598.263,3,,
5454.196,-30.43956359999993,-0.211,-6.767,7.442,0.006,-0.013,0.006,48.0,35.3560225,-117.8180591,598.279,3,,
5455.186,-30.14428799999996,-0.201,-6.767,7.442,0.006,-0.013,0.006,48.02,35.3560227,-117.8180595,598.268,3,,
5456.18,-30.43956359999993,-0.206,-6.762,7.442,0.006,-0.015,0.006,48.04,35.3560226,-117.8180601,598.3,3,,
5457.276,-29.849012399999992,-0.201,-6.767,7.451,0.009,-0.013,0.006,48.06,35.3560223,-117.8180606,598.35,3,,
5458.262,-29.291269600000305,-0.206,-6.767,7.437,0.007,-0.013,0.005,48.08,35.3560221,-117.8180608,598.419,3,,
5459.248,-30.14428799999996,-0.201,-6.776,7.442,0.006,-0.013,0.006,48.1,35.356022,-117.818061,598.519,3,,
5460.235,-30.43956359999993,-0.201,-6.762,7.451,0.007,-0.013,0.006,48.13,35.3560221,-117.8180609,598.568,3,,
5461.222,-29.553736800000024,-0.206,-6.776,7.446,0.007,-0.013,0.006,48.15,35.3560223,-117.8180608,598.6,3,,
5462.207,-29.849012399999992,-0.201,-6.776,7.451,0.006,-0.012,0.005,48.17,35.3560223,-117.8180612,598.693,3,,
5463.294,-30.14428799999996,-0.201,-6.781,7.456,0.007,-0.015,0.006,48.19,35.3560223,-117.8180615,598.793,3,,
5464.285,-28.110167199999978,-0.201,-6.776,7.456,0.007,-0.013,0.006,48.21,35.3560225,-117.8180619,598.849,3,,
5465.268,-29.553736800000024,-0.201,-6.776,7.442,0.007,-0.013,0.006,48.23,35.3560225,-117.818062,598.918,3,,
5466.252,-29.553736800000024,-0.196,-6.772,7.456,0.007,-0.012,0.006,48.25,35.3560226,-117.8180619,598.959,3,,
5467.245,-29.553736800000024,-0.196,-6.772,7.451,0.005,-0.013,0.006,48.27,35.3560225,-117.8180621,599.056,3,,
5468.233,-28.110167199999978,-0.201,-6.757,7.446,0.01,-0.012,0.005,48.29,35.3560223,-117.8180621,599.19,3,,
5469.219,-28.700718399999914,-0.206,-6.781,7.442,0.006,-0.013,0.006,48.31,35.3560221,-117.818062,599.256,3,,
5470.203,-29.291269600000305,-0.201,-6.772,7.446,0.007,-0.013,0.006,48.33,35.3560218,-117.818062,599.316,3,,
5471.192,-29.849012399999992,-0.201,-6.762,7.437,0.007,-0.013,0.007,48.35,35.3560216,-117.8180621,599.409,3,,
5472.179,-30.734839199999897,-0.191,-6.776,7.437,0.007,-0.012,0.006,48.37,35.3560216,-117.8180622,599.446,3,,
5473.268,-30.14428799999996,-0.201,-6.772,7.437,0.006,-0.012,0.006,48.39,35.3560214,-117.8180621,599.55,3,,
5474.258,-28.995993999999882,-0.201,-6.772,7.456,0.006,-0.013,0.006,48.41,35.3560213,-117.8180622,599.634,3,,
5475.244,-30.43956359999993,-0.196,-6.762,7.446,0.01,-0.015,0.005,48.43,35.3560213,-117.8180622,599.736,3,,
5476.228,-29.849012399999992,-0.196,-6.781,7.437,0.006,-0.013,0.005,48.45,35.3560214,-117.8180625,599.842,3,,
5477.216,-29.553736800000024,-0.191,-6.767,7.451,0.009,-0.013,0.006,48.47,35.3560214,-117.8180628,599.898,3,,
5478.205,-30.43956359999993,-0.201,-6.767,7.437,0.006,-0.013,0.006,48.49,35.3560213,-117.8180631,599.966,3,,
5479.19,-29.849012399999992,-0.206,-6.753,7.446,0.007,-0.012,0.006,48.51,35.3560212,-117.8180632,599.971,3,,
5480.175,-29.553736800000024,-0.191,-6.772,7.442,0.006,-0.013,0.006,48.53,35.3560214,-117.8180635,600.0,3,,
5481.264,-28.995993999999882,-0.201,-6.781,7.442,0.009,-0.013,0.005,48.54,35.3560216,-117.8180637,600.037,3,,
5482.25,-29.553736800000024,-0.191,-6.767,7.442,0.007,-0.013,0.006,48.56,35.3560218,-117.8180643,600.079,3,,
5483.235,-29.553736800000024,-0.196,-6.772,7.442,0.006,-0.012,0.006,48.58,35.3560215,-117.8180648,600.187,3,,
5484.221,-28.700718399999914,-0.196,-6.776,7.446,0.006,-0.012,0.006,48.59,35.3560218,-117.8180652,600.203,3,,
5485.209,-28.700718399999914,-0.201,-6.772,7.446,0.007,-0.013,0.007,48.61,35.356022,-117.8180651,600.186,3,,
5486.192,-28.995993999999882,-0.206,-6.772,7.446,0.007,-0.012,0.005,48.63,35.3560221,-117.8180652,600.187,3,,
5487.183,-28.110167199999978,-0.191,-6.772,7.442,0.006,-0.013,0.007,48.65,35.3560224,-117.8180655,600.214,3,,
5488.268,-29.849012399999992,-0.191,-6.772,7.446,0.006,-0.013,0.006,48.67,35.3560226,-117.8180658,600.248,3,,
5489.252,-29.849012399999992,-0.201,-6.776,7.437,0.007,-0.015,0.007,48.69,35.3560226,-117.8180661,600.267,3,,
5490.242,-28.700718399999914,-0.191,-6.776,7.451,0.006,-0.013,0.006,48.71,35.3560232,-117.8180665,600.236,3,,
5491.227,-30.734839199999897,-0.206,-6.767,7.451,0.006,-0.013,0.006,48.73,35.3560238,-117.8180667,600.185,3,,
5492.214,-28.995993999999882,-0.201,-6.772,7.442,0.006,-0.013,0.006,48.74,35.3560241,-117.818067,600.162,3,,
5493.199,-29.553736800000024,-0.196,-6.772,7.442,0.007,-0.013,0.006,48.76,35.3560247,-117.8180667,600.005,3,,
5494.187,-29.291269600000305,-0.196,-6.772,7.442,0.006,-0.015,0.006,48.78,35.3560253,-117.8180666,599.885,3,,
5495.272,-27.81489160000001,-0.201,-6.776,7.442,0.007,-0.015,0.006,48.8,35.3560259,-117.8180663,599.76,3,,
5496.259,-28.700718399999914,-0.196,-6.776,7.437,0.006,-0.013,0.006,48.82,35.3560259,-117.8180665,599.758,3,,
5497.245,-28.700718399999914,-0.211,-6.772,7.451,0.006,-0.013,0.006,48.83,35.3560262,-117.8180664,599.693,3,,
5498.23,-30.734839199999897,-0.201,-6.776,7.446,0.006,-0.012,0.006,48.85,35.3560268,-117.8180663,599.594,3,,
5499.216,-29.291269600000305,-0.187,-6.767,7.442,0.007,-0.013,0.007,48.87,35.3560273,-117.8180664,599.515,3,,
5500.204,-29.291269600000305,-0.206,-6.776,7.446,0.006,-0.013,0.005,48.89,35.3560281,-117.8180663,599.427,3,,
5501.192,-28.995993999999882,-0.196,-6.772,7.451,0.007,-0.013,0.006,48.91,35.3560283,-117.8180665,599.411,3,,
5502.177,-27.552424399999836,-0.196,-6.772,7.451,0.006,-0.013,0.006,48.93,35.3560286,-117.8180665,599.392,3,,
5503.266,-28.405442799999946,-0.201,-6.767,7.437,0.007,-0.012,0.006,48.95,35.3560288,-117.8180662,599.397,3,,
5504.252,-28.405442799999946,-0.201,-6.776,7.437,0.009,-0.013,0.006,48.96,35.3560287,-117.8180661,599.405,3,,
5505.241,-28.405442799999946,-0.196,-6.776,7.442,0.006,-0.013,0.007,48.98,35.3560288,-117.818066,599.407,3,,
5506.229,-29.553736800000024,-0.201,-6.776,7.432,0.007,-0.013,0.007,49.0,35.3560289,-117.8180659,599.399,3,,
5507.213,-30.43956359999993,-0.196,-6.762,7.442,0.007,-0.012,0.005,49.02,35.356029,-117.8180661,599.349,3,,
5508.3,-29.291269600000305,-0.191,-6.776,7.456,0.007,-0.013,0.005,49.04,35.3560289,-117.8180659,599.353,3,,
5509.284,-28.995993999999882,-0.196,-6.776,7.442,0.006,-0.013,0.006,49.05,35.3560291,-117.818066,599.331,3,,
5510.276,-28.110167199999978,-0.201,-6.772,7.442,0.006,-0.013,0.005,49.07,35.3560294,-117.8180664,599.312,3,,
5511.264,-27.257148800000323,-0.206,-6.786,7.442,0.006,-0.013,0.005,49.09,35.3560296,-117.8180668,599.321,3,,
5512.248,-29.291269600000305,-0.201,-6.776,7.446,0.007,-0.015,0.006,49.11,35.3560298,-117.8180672,599.351,3,,
5513.236,-28.405442799999946,-0.206,-6.776,7.451,0.006,-0.012,0.006,49.12,35.35603,-117.8180675,599.348,3,,
5514.223,-30.43956359999993,-0.201,-6.786,7.442,0.007,-0.012,0.006,49.14,35.3560296,-117.8180672,599.329,3,,
5515.213,-29.849012399999992,-0.206,-6.772,7.442,0.006,-0.013,0.006,49.16,35.3560291,-117.8180668,599.357,3,,
5516.201,-27.257148800000323,-0.201,-6.776,7.446,0.009,-0.012,0.005,49.18,35.356029,-117.8180669,599.269,3,,
5517.191,-28.405442799999946,-0.201,-6.776,7.442,0.01,-0.013,0.006,49.2,35.3560288,-117.8180668,599.206,3,,
5518.175,-28.405442799999946,-0.196,-6.772,7.446,0.005,-0.013,0.007,49.21,35.3560287,-117.8180668,599.206,3,,
5519.262,-27.81489160000001,-0.196,-6.786,7.446,0.006,-0.013,0.006,49.23,35.3560289,-117.8180672,599.137,3,,
5520.249,-27.81489160000001,-0.206,-6.772,7.451,0.007,-0.013,0.006,49.25,35.3560288,-117.8180676,599.112,3,,
5521.233,-29.553736800000024,-0.211,-6.781,7.437,0.007,-0.012,0.005,49.27,35.3560288,-117.8180679,599.024,3,,
5522.232,-29.553736800000024,-0.196,-6.772,7.442,0.007,-0.012,0.007,49.28,35.3560284,-117.8180677,599.006,3,,
5523.223,-28.995993999999882,-0.211,-6.776,7.446,0.006,-0.013,0.005,49.3,35.3560279,-117.8180676,599.064,3,,
5524.209,-28.995993999999882,-0.196,-6.776,7.442,0.009,-0.015,0.006,49.32,35.3560274,-117.8180671,599.09,3,,
5525.295,-28.700718399999914,-0.206,-6.776,7.442,0.007,-0.013,0.006,49.34,35.3560268,-117.8180667,599.15,3,,
5526.3,-30.14428799999996,-0.201,-6.776,7.437,0.006,-0.012,0.006,49.36,35.3560265,-117.8180664,599.173,3,,
5527.291,-28.110167199999978,-0.201,-6.776,7.446,0.007,-0.015,0.006,49.37,35.3560262,-117.8180662,599.204,3,,
5528.175,-28.700718399999914,-0.206,-6.772,7.446,0.006,-0.013,0.006,49.39,35.356026,-117.8180659,599.21,3,,
5529.261,-28.995993999999882,-0.206,-6.767,7.446,0.006,-0.015,0.006,49.41,35.3560257,-117.8180657,599.172,3,,
5530.25,-29.849012399999992,-0.201,-6.772,7.451,0.007,-0.013,0.006,49.43,35.3560256,-117.8180657,599.089,3,,
5531.238,-29.553736800000024,-0.206,-6.776,7.451,0.007,-0.015,0.006,49.45,35.3560254,-117.8180655,599.043,3,,
5532.225,-29.849012399999992,-0.201,-6.772,7.451,0.006,-0.013,0.006,49.46,35.356025,-117.8180652,599.087,3,,
5533.211,-29.291269600000305,-0.201,-6.776,7.446,0.007,-0.015,0.006,49.48,35.3560244,-117.8180648,599.092,3,,
5534.202,-29.553736800000024,-0.201,-6.772,7.437,0.006,-0.013,0.007,49.5,35.3560237,-117.8180642,599.102,3,,
5535.191,-28.405442799999946,-0.206,-6.776,7.442,0.007,-0.013,0.006,49.52,35.3560231,-117.8180639,599.152,3,,
5536.177,-29.291269600000305,-0.201,-6.776,7.446,0.006,-0.013,0.006,49.54,35.3560227,-117.8180638,599.193,3,,
5537.265,-30.14428799999996,-0.196,-6.772,7.446,0.007,-0.012,0.006,49.56,35.3560223,-117.818064,599.247,3,,
5538.254,-29.291269600000305,-0.201,-6.772,7.451,0.007,-0.013,0.007,49.58,35.3560221,-117.8180644,599.342,3,,
5539.24,-29.849012399999992,-0.201,-6.781,7.446,0.006,-0.013,0.006,49.59,35.3560219,-117.8180646,599.428,3,,
5540.225,-28.405442799999946,-0.206,-6.776,7.437,0.006,-0.013,0.007,49.61,35.3560221,-117.8180652,599.436,3,,
5541.212,-28.405442799999946,-0.196,-6.776,7.451,0.007,-0.013,0.006,49.63,35.3560218,-117.8180653,599.48,3,,
5542.198,-29.291269600000305,-0.206,-6.791,7.437,0.009,-0.015,0.006,49.65,35.3560216,-117.8180658,599.563,3,,
5543.184,-28.995993999999882,-0.201,-6.772,7.442,0.006,-0.012,0.006,49.67,35.356021,-117.8180654,599.656,3,,
5544.167,-29.291269600000305,-0.206,-6.786,7.442,0.007,-0.013,0.006,49.68,35.356021,-117.8180653,599.597,3,,
5545.26,-28.700718399999914,-0.201,-6.772,7.442,0.006,-0.012,0.006,49.7,35.3560204,-117.8180652,599.689,3,,
5546.256,-29.849012399999992,-0.215,-6.781,7.446,0.006,-0.013,0.006,49.72,35.3560198,-117.8180649,599.765,3,,
5547.242,-29.291269600000305,-0.206,-6.776,7.446,0.007,-0.013,0.006,49.74,35.3560192,-117.8180648,599.858,3,,
5548.235,-28.405442799999946,-0.206,-6.776,7.437,0.009,-0.013,0.006,49.75,35.356019,-117.8180648,599.853,3,,
5549.227,-29.291269600000305,-0.206,-6.776,7.437,0.007,-0.013,0.006,49.77,35.3560187,-117.8180647,599.868,3,,
5550.212,-28.995993999999882,-0.206,-6.781,7.442,0.006,-0.012,0.006,49.79,35.3560184,-117.8180648,599.868,3,,
5551.198,-28.700718399999914,-0.206,-6.781,7.442,0.007,-0.013,0.006,49.81,35.3560184,-117.8180652,599.897,3,,
5552.186,-29.849012399999992,-0.206,-6.772,7.442,0.007,-0.013,0.006,49.83,35.3560182,-117.8180654,599.93,3,,
5553.271,-27.81489160000001,-0.191,-6.772,7.442,0.007,-0.012,0.006,49.84,35.3560179,-117.8180655,599.986,3,,
5554.256,-27.81489160000001,-0.196,-6.776,7.437,0.005,-0.013,0.005,49.86,35.3560176,-117.8180658,600.061,3,,
5555.249,-28.700718399999914,-0.196,-6.772,7.442,0.005,-0.012,0.006,49.88,35.3560173,-117.8180657,600.108,3,,
5556.232,-29.553736800000024,-0.191,-6.776,7.437,0.006,-0.013,0.006,49.89,35.3560174,-117.8180658,600.144,3,,
5557.221,-28.700718399999914,-0.201,-6.781,7.446,0.006,-0.013,0.007,49.91,35.3560175,-117.8180658,600.175,3,,
5558.219,-28.700718399999914,-0.211,-6.772,7.442,0.007,-0.013,0.006,49.93,35.3560174,-117.818066,600.176,3,,
5559.207,-29.553736800000024,-0.211,-6.781,7.437,0.007,-0.012,0.006,49.95,35.3560173,-117.8180663,600.242,3,,
5560.192,-27.81489160000001,-0.206,-6.767,7.446,0.007,-0.013,0.006,49.97,35.3560173,-117.8180666,600.224,3,,
5561.184,-27.257148800000323,-0.211,-6.772,7.446,0.006,-0.012,0.007,49.98,35.3560177,-117.8180668,600.156,3,,
5562.27,-28.405442799999946,-0.201,-6.786,7.451,0.007,-0.012,0.006,50.0,35.3560178,-117.8180669,600.112,3,,
5563.259,-27.81489160000001,-0.211,-6.786,7.442,0.009,-0.013,0.006,50.02,35.3560179,-117.8180669,600.063,3,,
5564.251,-28.995993999999882,-0.201,-6.776,7.437,0.006,-0.015,0.006,50.04,35.3560181,-117.8180669,600.017,3,,
5565.236,-28.110167199999978,-0.211,-6.772,7.446,0.006,-0.012,0.005,50.06,35.3560181,-117.8180666,599.966,3,,
5566.223,-28.110167199999978,-0.196,-6.776,7.437,0.009,-0.015,0.006,50.07,35.3560182,-117.8180663,599.901,3,,
5567.207,-28.405442799999946,-0.201,-6.772,7.442,0.007,-0.012,0.007,50.09,35.3560183,-117.818066,599.865,3,,
5568.191,-29.849012399999992,-0.211,-6.767,7.446,0.009,-0.013,0.007,50.11,35.3560185,-117.818066,599.895,3,,
5569.28,-28.405442799999946,-0.196,-6.786,7.442,0.007,-0.012,0.006,50.13,35.3560183,-117.8180657,599.878,3,,
5570.264,-28.700718399999914,-0.201,-6.776,7.437,0.007,-0.013,0.006,50.14,35.3560181,-117.8180655,599.899,3,,
5571.25,-29.291269600000305,-0.196,-6.767,7.442,0.005,-0.012,0.007,50.16,35.3560179,-117.8180653,599.996,3,,
5572.235,-27.81489160000001,-0.206,-6.767,7.451,0.006,-0.013,0.006,50.18,35.3560177,-117.8180648,600.093,3,,
5573.224,-28.405442799999946,-0.211,-6.772,7.451,0.006,-0.012,0.006,50.19,35.3560177,-117.8180647,600.13,3,,
5574.207,-28.700718399999914,-0.206,-6.786,7.446,0.006,-0.015,0.007,50.21,35.3560178,-117.8180645,600.132,3,,
5575.191,-28.110167199999978,-0.201,-6.776,7.446,0.006,-0.013,0.007,50.23,35.356018,-117.8180645,600.12,3,,
5576.177,-28.110167199999978,-0.201,-6.767,7.437,0.007,-0.013,0.006,50.25,35.3560183,-117.8180648,600.072,3,,
5577.263,-27.552424399999836,-0.206,-6.772,7.442,0.006,-0.012,0.006,50.26,35.3560184,-117.8180651,599.965,3,,
5578.249,-28.995993999999882,-0.201,-6.776,7.451,0.006,-0.013,0.006,50.28,35.3560178,-117.8180647,599.968,3,,
5579.232,-28.995993999999882,-0.211,-6.781,7.432,0.007,-0.013,0.006,50.3,35.3560172,-117.8180645,600.009,3,,
5580.221,-28.110167199999978,-0.201,-6.781,7.446,0.007,-0.012,0.005,50.32,35.3560169,-117.8180643,599.977,3,,
5581.207,-28.995993999999882,-0.206,-6.776,7.437,0.007,-0.013,0.006,50.34,35.3560172,-117.8180642,599.919,3,,
5582.192,-28.995993999999882,-0.206,-6.772,7.442,0.007,-0.013,0.007,50.35,35.3560173,-117.8180643,599.873,3,,
5583.283,-28.110167199999978,-0.206,-6.776,7.442,0.006,-0.015,0.006,50.37,35.3560176,-117.8180645,599.809,3,,
5584.268,-28.405442799999946,-0.211,-6.776,7.456,0.006,-0.013,0.006,50.39,35.3560181,-117.8180649,599.78,3,,
5585.252,-29.291269600000305,-0.206,-6.776,7.446,0.006,-0.012,0.006,50.4,35.3560185,-117.8180651,599.772,3,,
5586.24,-28.700718399999914,-0.211,-6.776,7.427,0.006,-0.012,0.007,50.42,35.3560193,-117.8180653,599.731,3,,
5587.233,-29.553736800000024,-0.206,-6.776,7.451,0.007,-0.015,0.006,50.44,35.3560195,-117.8180659,599.825,3,,
5588.22,-28.110167199999978,-0.206,-6.776,7.446,0.006,-0.012,0.005,50.46,35.3560195,-117.8180665,599.853,3,,
5589.204,-28.405442799999946,-0.206,-6.772,7.451,0.006,-0.013,0.007,50.48,35.3560195,-117.818067,599.88,3,,
5590.191,-28.995993999999882,-0.201,-6.781,7.437,0.007,-0.013,0.006,50.49,35.3560194,-117.8180673,599.893,3,,
5591.193,-28.995993999999882,-0.191,-6.781,7.442,0.007,-0.013,0.006,50.51,35.3560191,-117.8180675,599.976,3,,
5592.179,-27.552424399999836,-0.196,-6.781,7.437,0.006,-0.012,0.006,50.53,35.3560189,-117.8180677,600.017,3,,
5593.164,-28.700718399999914,-0.196,-6.772,7.437,0.006,-0.013,0.006,50.55,35.3560182,-117.8180674,600.085,3,,
5594.253,-28.405442799999946,-0.211,-6.772,7.446,0.006,-0.015,0.006,50.56,35.3560177,-117.8180672,600.168,3,,
5595.248,-28.995993999999882,-0.201,-6.776,7.451,0.007,-0.015,0.006,50.58,35.3560174,-117.818067,600.195,3,,
5596.232,-28.110167199999978,-0.196,-6.776,7.437,0.006,-0.012,0.007,50.6,35.3560172,-117.8180668,600.293,3,,
5597.218,-26.666597599999932,-0.201,-6.772,7.446,0.007,-0.013,0.006,50.61,35.3560175,-117.8180669,600.34,3,,
5598.207,-27.81489160000001,-0.201,-6.781,7.446,0.007,-0.013,0.006,50.63,35.3560177,-117.8180669,600.373,3,,
5599.213,-27.552424399999836,-0.206,-6.776,7.446,0.007,-0.013,0.006,50.65,35.3560179,-117.8180671,600.372,3,,
