pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,lc0,lc1,uptime,timestamp
111.62,-2.15,104426.03,-4.65,,-3.11,-7.91,866.93,-0.9062652588,-0.8137779236,1301420,1775935286.1303208
111.62,-2.15,104426.03,-4.65,,-3.11,-7.91,866.93,-0.9062652588,-0.8137779236,1301420,1775935286.1327949
111.62,-2.18,104348.12,-4.53,,-3.15,-7.95,866.93,-0.8576087952,-0.5460586548,1301430,1775935286.1388988
111.62,-2.18,104348.12,-4.53,,-3.15,-7.95,866.93,-0.8576087952,-0.5460586548,1301430,1775935286.140339
111.62,-2.34,104313.51,-4.57,,-2.80,-7.83,866.93,-0.9997940063,-0.8815994263,1301440,1775935286.172065
111.62,-2.34,104313.51,-4.57,,-2.80,-7.83,866.93,-0.9997940063,-0.8815994263,1301440,1775935286.17838
111.02,-2.18,104434.68,-4.69,,-2.92,-8.18,865.84,-0.6894721985,-0.0249023438,1301450,1775935286.180204
111.02,-2.18,104434.68,-4.69,,-2.92,-8.18,865.84,-0.6894721985,-0.0249023438,1301450,1775935286.181439
109.70,-2.11,104313.51,-4.65,,-2.88,-7.83,866.45,-1.0987300873,-0.5781822205,1301460,1775935286.1827672
109.70,-2.11,104313.51,-4.65,,-2.88,-7.83,866.45,-1.0987300873,-0.5781822205,1301460,1775935286.184003
110.18,-2.41,104313.51,-4.23,,-2.50,-8.25,864.74,-0.9689769745,-0.6924095154,1301470,1775935286.185267
110.18,-2.41,104313.51,-4.23,,-2.50,-8.25,864.74,-0.9689769745,-0.6924095154,1301470,1775935286.1879418
109.82,-1.57,104313.51,-4.50,,-3.15,-7.91,864.86,-0.8511219025,-0.5996017456,1301480,1775935286.188818
109.82,-1.57,104313.51,-4.50,,-3.15,-7.91,864.86,-0.8511219025,-0.5996017456,1301480,1775935286.1900852
111.02,-2.49,104434.68,-4.57,,-2.80,-7.87,864.74,-1.0284481049,-0.4996528625,1301490,1775935286.248798
111.02,-2.49,104434.68,-4.57,,-2.80,-7.87,864.74,-1.0284481049,-0.4996528625,1301490,1775935286.252274
111.62,-2.15,104434.68,-4.61,,-3.19,-7.87,864.56,-0.8965339661,-0.2926177979,1301500,1775935286.255327
111.50,-2.07,104348.12,-4.69,,-2.88,-7.87,863.34,-0.8727474213,-0.4818077087,1301510,1775935286.257729
111.50,-2.07,104348.12,-4.69,,-2.88,-7.87,863.34,-0.8727474213,-0.4818077087,1301510,1775935286.260471
111.26,-2.15,104313.51,-4.61,,-3.22,-7.83,862.85,-0.9879016876,-0.5781822205,1301520,1775935286.2628841
111.26,-2.15,104313.51,-4.61,,-3.22,-7.83,862.85,-0.9879016876,-0.5781822205,1301520,1775935286.265114
111.62,-2.15,104417.38,-4.53,,-2.80,-7.91,861.15,-0.8019199371,-0.4996528625,1301530,1775935286.267088
111.62,-2.15,104417.38,-4.53,,-2.80,-7.91,861.15,-0.8019199371,-0.4996528625,1301530,1775935286.2694662
110.42,-2.18,104209.62,-4.46,,-2.80,-7.95,861.15,-1.0133113861,-1.0279502869,1301540,1775935286.27448
110.42,-2.18,104209.62,-4.46,,-2.80,-7.95,861.15,-1.0133113861,-1.0279502869,1301540,1775935286.278084
104.64,-2.18,104417.38,-4.76,,-2.96,-8.25,860.60,-0.7602939606,-0.7709388733,1301550,1775935286.2801752
104.64,-2.18,104417.38,-4.76,,-2.96,-8.25,860.60,-0.7602939606,-0.7709388733,1301550,1775935286.281534
115.96,-2.18,104313.51,-4.65,,-2.61,-7.45,860.17,-0.8749084473,-0.3925666809,1301560,1775935286.2827468
115.96,-2.18,104313.51,-4.65,,-2.61,-7.45,860.17,-0.8749084473,-0.3925666809,1301560,1775935286.283817
111.62,-2.57,104313.51,-4.61,,-2.96,-7.83,858.77,-0.9322128296,-0.4889450073,1301570,1775935286.2848651
111.62,-2.57,104313.51,-4.61,,-2.96,-7.83,858.77,-0.9322128296,-0.4889450073,1301570,1775935286.285876
109.70,-2.15,104348.12,-4.57,,-2.84,-7.91,857.25,-0.8808574677,-0.6959762573,1301580,1775935286.362172
109.21,-2.15,104348.12,-4.92,,-2.84,-7.83,855.30,-0.8997764587,-0.9601287842,1301590,1775935286.3839328
109.21,-2.15,104348.12,-4.92,,-2.84,-7.83,855.30,-0.8997764587,-0.9601287842,1301590,1775935286.3994172
111.62,-2.41,104348.12,-4.50,,-2.80,-7.87,855.24,-1.1554946899,-0.6138801575,1301600,1775935286.424533
111.62,-2.41,104348.12,-4.50,,-2.80,-7.87,855.24,-1.1554946899,-0.6138801575,1301600,1775935286.430094
111.62,-2.22,104313.51,-4.53,,-2.96,-7.87,853.35,-0.7873268127,-0.5174980164,1301610,1775935286.444641
111.62,-2.22,104313.51,-4.53,,-2.96,-7.87,853.35,-0.7873268127,-0.5174980164,1301610,1775935286.4457011
109.70,-2.11,104348.12,-4.65,,-2.54,-7.83,853.16,-1.1306266785,-0.6245918274,1301620,1775935286.457568
109.70,-2.11,104348.12,-4.65,,-2.54,-7.83,853.16,-1.1306266785,-0.6245918274,1301620,1775935286.46002
111.26,-2.11,104313.51,-4.15,,-2.46,-7.91,852.80,-0.9608688354,-0.4603881836,1301630,1775935286.4627461
111.26,-2.11,104313.51,-4.15,,-2.46,-7.91,852.80,-0.9608688354,-0.4603881836,1301630,1775935286.465895
105.48,-2.45,104434.68,-4.53,,-2.58,-8.18,851.64,-0.8084087372,-0.8244857788,1301640,1775935286.466975
111.62,-2.15,104348.12,-4.57,,-2.27,-8.18,849.45,-1.0900802612,-1.1064834595,1301650,1775935286.467781
111.62,-2.15,104348.12,-4.57,,-2.27,-8.18,849.45,-1.0900802612,-1.1064834595,1301650,1775935286.46852
111.50,-2.26,104408.71,-4.73,,-2.27,-7.87,848.05,-0.6781158447,-0.6067390442,1301660,1775935286.4693398
111.50,-2.26,104408.71,-4.73,,-2.27,-7.87,848.05,-0.6781158447,-0.6067390442,1301660,1775935286.4702861
111.02,-2.30,104417.38,-4.65,,-3.19,-7.87,845.31,-1.0252017975,-1.1314697266,1301670,1775935286.471054
111.02,-2.30,104417.38,-4.65,,-3.19,-7.87,845.31,-1.0252017975,-1.1314697266,1301670,1775935286.471956
110.90,-2.15,104426.03,-4.27,,-2.84,-7.91,844.09,-1.0160121918,-0.2783393860,1301680,1775935286.472693
110.90,-2.15,104426.03,-4.27,,-2.84,-7.91,844.09,-1.0160121918,-0.2783393860,1301680,1775935286.4735072
110.18,-2.15,104417.38,-4.69,,-2.92,-7.75,841.65,-0.7673225403,-0.6638565063,1301690,1775935286.474221
110.18,-2.15,104417.38,-4.69,,-2.92,-7.75,841.65,-0.7673225403,-0.6638565063,1301690,1775935286.475105
110.66,-2.57,104434.68,-4.73,,-2.92,-7.83,838.73,-1.1057586670,-0.3283119202,1301700,1775935286.475654
110.66,-2.57,104434.68,-4.73,,-2.92,-7.83,838.73,-1.1057586670,-0.3283119202,1301700,1775935286.476235
110.90,-2.22,104426.03,-4.61,,-2.80,-7.87,837.39,-0.7786731720,-0.3782844543,1301710,1775935286.477056
110.90,-2.22,104426.03,-4.61,,-2.80,-7.87,837.39,-0.7786731720,-0.3782844543,1301710,1775935286.477677
110.54,-2.22,104348.12,-4.53,,-2.84,-7.45,835.62,-0.9192409515,-0.2569236755,1301720,1775935286.48279
110.54,-2.22,104348.12,-4.53,,-2.84,-7.45,835.62,-0.9192409515,-0.2569236755,1301720,1775935286.486031
111.02,-2.15,104426.03,-4.50,,-2.84,-8.25,832.02,-1.0425052643,-0.2140846252,1301730,1775935286.4902458
111.02,-2.15,104426.03,-4.50,,-2.84,-8.25,832.02,-1.0425052643,-0.2140846252,1301730,1775935286.492088
111.62,-2.11,104313.51,-4.57,,-2.80,-7.83,830.99,-0.7802982330,-0.5888938904,1301740,1775935286.49384
111.62,-2.11,104313.51,-4.57,,-2.80,-7.83,830.99,-0.7802982330,-0.5888938904,1301740,1775935286.495596
111.14,-1.57,104313.51,-4.50,,-2.80,-8.14,828.61,-1.0560188293,-0.7352447510,1301750,1775935286.4972339
111.14,-1.57,104313.51,-4.50,,-2.80,-8.14,828.61,-1.0560188293,-0.7352447510,1301750,1775935286.498404
111.38,-2.11,104426.03,-4.61,,-2.84,-8.18,827.58,-0.8300361633,-0.5460586548,1301760,1775935286.5004978
111.62,-2.53,104278.88,-4.92,,-2.80,-7.83,824.59,-0.8635520935,-1.2635421753,1301770,1775935286.5062652
111.62,-2.53,104278.88,-4.92,,-2.80,-7.83,824.59,-0.8635520935,-1.2635421753,1301770,1775935286.5103328
111.02,-2.68,104313.51,-4.04,,-2.88,-8.10,822.16,-0.9473514557,-0.5424880981,1301780,1775935286.511219
110.66,-2.26,104348.12,-4.57,,-3.15,-8.22,821.42,-0.9311332703,-0.4104156494,1301790,1775935286.512164
110.66,-2.26,104348.12,-4.57,,-3.15,-8.22,821.42,-0.9311332703,-0.4104156494,1301790,1775935286.513539
111.62,-2.18,104417.38,-5.00,,-2.88,-7.91,819.90,-0.8965339661,-0.6852722168,1301800,1775935286.514362
111.62,-2.18,104417.38,-5.00,,-2.88,-7.91,819.90,-0.8965339661,-0.6852722168,1301800,1775935286.5150878
110.78,-2.22,104434.68,-4.53,,-2.77,-7.91,816.25,-0.8851795197,-0.5531959534,1301810,1775935286.515857
110.78,-2.22,104434.68,-4.53,,-2.77,-7.91,816.25,-0.8851795197,-0.5531959534,1301810,1775935286.516706
111.62,-2.22,104313.51,-4.57,,-2.77,-7.87,814.30,-0.8570690155,-0.5781822205,1301820,1775935286.5221891
111.62,-2.22,104313.51,-4.57,,-2.77,-7.87,814.30,-0.8570690155,-0.5781822205,1301820,1775935286.523699
110.78,-2.11,104313.51,-4.61,,-2.88,-7.52,813.57,-0.8370647430,-0.3747177124,1301830,1775935286.5634189
110.78,-2.11,104313.51,-4.61,,-2.88,-7.52,813.57,-0.8370647430,-0.3747177124,1301830,1775935286.565242
110.66,-2.18,104313.51,-4.61,,-2.65,-7.83,812.96,-0.9273509979,-0.6424369812,1301840,1775935286.5662878
111.62,-2.37,104313.51,-4.65,,-3.15,-7.83,811.49,-0.8932876587,-0.8066368103,1301850,1775935286.568917
111.62,-2.37,104313.51,-4.65,,-3.15,-7.83,811.49,-0.8932876587,-0.8066368103,1301850,1775935286.569977
111.62,-1.80,104348.12,-4.57,,-2.92,-7.87,810.09,-0.7851619720,-0.2926177979,1301860,1775935286.5707
111.62,-1.80,104348.12,-4.57,,-2.92,-7.87,810.09,-0.7851619720,-0.2926177979,1301860,1775935286.5714262
111.86,-2.07,104209.62,-4.57,,-2.84,-7.45,809.18,-0.8640975952,-0.4175529480,1301870,1775935286.572128
111.86,-2.07,104209.62,-4.57,,-2.84,-7.45,809.18,-0.8640975952,-0.4175529480,1301870,1775935286.5747252
111.62,-2.49,104348.12,-4.57,,-2.84,-7.91,807.41,-0.8549041748,-0.3818588257,1301880,1775935286.576053
111.62,-2.49,104348.12,-4.57,,-2.84,-7.91,807.41,-0.8549041748,-0.3818588257,1301880,1775935286.612548
106.93,-2.15,104348.12,-4.53,,-3.11,-7.75,806.50,-0.8451728821,-0.7031211853,1301890,1775935286.618504
106.93,-2.15,104348.12,-4.53,,-3.11,-7.75,806.50,-0.8451728821,-0.7031211853,1301890,1775935286.6214159
109.82,-2.07,104313.51,-4.04,,-2.84,-7.87,806.38,-0.9603290558,-0.9815483093,1301900,1775935286.623332
109.82,-2.07,104313.51,-4.04,,-2.84,-7.87,806.38,-0.9603290558,-0.9815483093,1301900,1775935286.625346
110.42,-2.53,104417.38,-4.57,,-2.88,-7.52,805.58,-0.6613578796,-0.7423858643,1301910,1775935286.6276212
110.42,-2.53,104417.38,-4.57,,-2.88,-7.52,805.58,-0.6613578796,-0.7423858643,1301910,1775935286.6292999
110.18,-2.15,104426.03,-6.19,,-3.11,-7.91,804.61,-0.8857192993,-0.7066879272,1301920,1775935286.633357
110.18,-2.15,104426.03,-6.19,,-3.11,-7.91,804.61,-0.8857192993,-0.7066879272,1301920,1775935286.6414459
111.50,-2.41,104348.12,-4.57,,-2.92,-7.83,804.31,-0.8732872009,-0.4318313599,1301930,1775935286.6426098
111.50,-2.41,104348.12,-4.57,,-2.92,-7.83,804.31,-0.8732872009,-0.4318313599,1301930,1775935286.662328
107.77,-2.15,104313.51,-4.69,,-3.22,-7.79,801.38,-0.6997432709,-0.8780288696,1301940,1775935286.668483
107.77,-2.15,104313.51,-4.69,,-3.22,-7.79,801.38,-0.6997432709,-0.8780288696,1301940,1775935286.670184
111.14,-2.64,104426.03,-4.61,,-2.84,-7.83,800.65,-0.9084262848,-0.5317802429,1301950,1775935286.6711
111.14,-2.64,104426.03,-4.61,,-2.84,-7.83,800.65,-0.9084262848,-0.5317802429,1301950,1775935286.672281
111.62,-2.15,104209.62,-4.53,,-3.19,-7.91,801.32,-0.7321796417,-0.3247451782,1301960,1775935286.6745138
111.62,-2.15,104209.62,-4.53,,-3.19,-7.91,801.32,-0.7321796417,-0.3247451782,1301960,1775935286.676204
110.78,-2.18,104278.88,-4.57,,-3.26,-7.83,801.32,-0.7181262970,-0.8494720459,1301970,1775935286.677541
110.78,-2.18,104278.88,-4.57,,-3.26,-7.83,801.32,-0.7181262970,-0.8494720459,1301970,1775935286.680701
110.90,-2.11,104426.03,-4.65,,-2.27,-7.91,800.95,-0.9592475891,-0.6067390442,1301980,1775935286.681602
110.90,-2.11,104426.03,-4.65,,-2.27,-7.91,800.95,-0.9592475891,-0.6067390442,1301980,1775935286.711319
106.56,-2.49,104426.03,-4.57,,-2.84,-8.37,800.22,-0.6613578796,-0.5853271484,1301990,1775935286.715895
106.56,-2.49,104426.03,-4.57,,-2.84,-8.37,800.22,-0.6613578796,-0.5853271484,1301990,1775935286.717439
111.14,-2.57,104408.71,-4.61,,-2.88,-8.18,801.32,-0.9668159485,-0.4853782654,1302000,1775935286.7191381
111.14,-2.57,104408.71,-4.61,,-2.88,-8.18,801.32,-0.9668159485,-0.4853782654,1302000,1775935286.720837
111.86,-2.45,104313.51,-4.61,,-2.84,-8.37,802.05,-0.7559661865,-0.7423858643,1302010,1775935286.722816
111.86,-2.45,104313.51,-4.61,,-2.84,-8.37,802.05,-0.7559661865,-0.7423858643,1302010,1775935286.724797
111.14,-2.11,104417.38,-4.53,,-2.77,-7.83,801.99,-0.9387016296,-0.4603881836,1302020,1775935286.7263622
111.14,-2.11,104417.38,-4.53,,-2.77,-7.83,801.99,-0.9387016296,-0.4603881836,1302020,1775935286.732003
111.62,-2.18,104313.51,-4.61,,-3.11,-7.79,802.42,-1.0025005341,-0.7281074524,1302030,1775935286.7332008
111.62,-2.18,104313.51,-4.61,,-3.11,-7.79,802.42,-1.0025005341,-0.7281074524,1302030,1775935286.7629519
111.62,-2.49,104348.12,-4.76,,-3.22,-8.14,804.31,-0.7543468475,-0.2247962952,1302040,1775935286.765978
111.62,-2.49,104348.12,-4.76,,-3.22,-8.14,804.31,-0.7543468475,-0.2247962952,1302040,1775935286.767406
111.62,-2.18,104313.51,-4.65,,-2.58,-7.87,804.79,-0.9354591370,-0.5139312744,1302050,1775935286.76878
111.62,-2.18,104313.51,-4.65,,-2.58,-7.87,804.79,-0.9354591370,-0.5139312744,1302050,1775935286.770543
111.62,-2.49,104313.51,-4.76,,-2.92,-7.83,797.42,-0.7667827606,-0.5460586548,1302060,1775935286.772067
111.62,-2.49,104313.51,-4.76,,-2.92,-7.83,797.42,-0.7667827606,-0.5460586548,1302060,1775935286.773987
111.62,-2.57,104278.88,-4.61,,-2.84,-7.87,805.10,-0.8635520935,-0.6210212708,1302070,1775935286.775796
111.62,-2.57,104278.88,-4.61,,-2.84,-7.87,805.10,-0.8635520935,-0.6210212708,1302070,1775935286.777293
107.77,-2.15,104313.51,-4.53,,-2.77,-7.87,805.52,-0.9765472412,-0.2069511414,1302080,1775935286.778668
107.77,-2.15,104313.51,-4.53,,-2.77,-7.87,805.52,-0.9765472412,-0.2069511414,1302080,1775935286.844824
111.62,-2.15,104434.68,-4.65,,-3.26,-7.79,805.40,-0.7802982330,-0.6174468994,1302090,1775935286.849424
111.62,-2.15,104434.68,-4.65,,-3.26,-7.79,805.40,-0.7802982330,-0.6174468994,1302090,1775935286.851336
111.02,-2.11,104313.51,-4.61,,-2.84,-7.87,806.13,-1.0208797455,-0.9030189514,1302100,1775935286.8527858
111.02,-2.11,104313.51,-4.61,,-2.84,-7.87,806.13,-1.0208797455,-0.9030189514,1302100,1775935286.854302
110.78,-2.22,104434.68,-4.53,,-2.84,-7.87,806.25,-0.7235298157,-0.7638053894,1302110,1775935286.8556428
110.78,-2.22,104434.68,-4.53,,-2.84,-7.87,806.25,-0.7235298157,-0.7638053894,1302110,1775935286.85696
110.42,-2.45,104426.03,-4.53,,-3.19,-7.87,806.50,-0.7143402100,-0.3711509705,1302120,1775935286.858227
110.42,-2.45,104426.03,-4.53,,-3.19,-7.87,806.50,-0.7143402100,-0.3711509705,1302120,1775935286.863383
111.02,-2.15,104426.03,-4.53,,-2.77,-7.99,808.33,-1.0414257050,-0.3532981873,1302130,1775935286.8651829
111.02,-2.15,104426.03,-4.53,,-2.77,-7.99,808.33,-1.0414257050,-0.3532981873,1302130,1775935286.866636
111.62,-2.22,104417.38,-4.69,,-3.22,-7.79,808.20,-0.7673225403,-0.4532470703,1302140,1775935286.8679628
111.62,-2.22,104417.38,-4.69,,-3.22,-7.79,808.20,-0.7673225403,-0.4532470703,1302140,1775935286.869326
99.94,-2.18,104313.51,-4.53,,-3.19,-8.02,809.12,-1.0225009918,-0.5210723877,1302150,1775935286.8752809
99.94,-2.18,104313.51,-4.53,,-3.19,-8.02,809.12,-1.0225009918,-0.5210723877,1302150,1775935286.878633
105.96,-1.76,104348.12,-4.80,,-2.58,-7.45,810.40,-0.6727123260,-0.2819099426,1302160,1775935286.880664
105.96,-1.76,104348.12,-4.80,,-2.58,-7.45,810.40,-0.6727123260,-0.2819099426,1302160,1775935286.89341
104.03,-2.15,104313.51,-4.61,,-2.84,-7.87,812.90,-0.7424545288,-0.9458503723,1302170,1775935286.902304
108.73,-2.11,104426.03,-4.04,,-3.11,-7.45,813.63,-1.0543975830,-0.5603370667,1302180,1775935286.909089
108.73,-2.11,104426.03,-4.04,,-3.11,-7.45,813.63,-1.0543975830,-0.5603370667,1302180,1775935286.9114702
107.77,-2.15,104348.12,-4.69,,-3.30,-7.79,814.05,-0.7954368591,-0.5496292114,1302190,1775935286.9134378
107.77,-2.15,104348.12,-4.69,,-3.30,-7.79,814.05,-0.7954368591,-0.5496292114,1302190,1775935286.914813
110.78,-2.15,104426.03,-4.53,,-3.11,-7.83,816.92,-0.8543624878,-0.5781822205,1302200,1775935286.9160142
110.78,-2.15,104426.03,-4.53,,-3.11,-7.83,816.92,-0.8543624878,-0.5781822205,1302200,1775935286.9172091
109.70,-2.15,104417.38,-4.53,,-3.15,-8.14,816.98,-0.9051837921,-0.2533531189,1302210,1775935286.9184818
109.70,-2.15,104417.38,-4.53,,-3.15,-8.14,816.98,-0.9051837921,-0.2533531189,1302210,1775935286.919978
110.66,-2.18,104348.12,-4.92,,-3.49,-7.91,818.20,-0.6689262390,-1.0922012329,1302220,1775935286.9602392
111.26,-2.26,104339.46,-4.34,,-3.07,-7.79,820.27,-1.0052013397,-0.4925117493,1302230,1775935286.964393
111.26,-2.26,104339.46,-4.34,,-3.07,-7.79,820.27,-1.0052013397,-0.4925117493,1302230,1775935286.965819
111.14,-2.22,104434.68,-4.65,,-3.26,-7.95,820.88,-0.7700233459,-0.6674232483,1302240,1775935286.9673111
111.14,-2.22,104434.68,-4.65,,-3.26,-7.95,820.88,-0.7700233459,-0.6674232483,1302240,1775935286.968857
111.50,-2.11,104348.12,-4.61,,-3.19,-7.87,821.67,-0.8522014618,-0.8102035522,1302250,1775935286.973762
111.50,-2.11,104348.12,-4.61,,-3.19,-7.87,821.67,-0.8522014618,-0.8102035522,1302250,1775935286.976326
109.70,-2.11,104313.51,-4.61,,-3.11,-8.22,822.89,-0.8538227081,-0.3604393005,1302260,1775935286.978962
109.70,-2.11,104313.51,-4.61,,-3.11,-8.22,822.89,-0.8538227081,-0.3604393005,1302260,1775935286.995394
111.62,-2.53,104426.03,-4.57,,-3.11,-7.83,824.10,-0.7246112823,-0.7102584839,1302270,1775935286.9987981
111.62,-2.53,104426.03,-4.57,,-3.11,-7.83,824.10,-0.7246112823,-0.7102584839,1302270,1775935287.0000262
111.62,-2.41,104348.12,-4.57,,-3.15,-7.95,825.99,-0.9516792297,-0.5746154785,1302280,1775935287.0023859
111.62,-2.41,104348.12,-4.57,,-3.15,-7.95,825.99,-0.9516792297,-0.5746154785,1302280,1775935287.0043058
115.24,-2.45,104313.51,-4.30,,-2.50,-7.91,826.05,-0.8792362213,-0.9208641052,1302290,1775935287.006231
115.24,-2.45,104313.51,-4.30,,-2.50,-7.91,826.05,-0.8792362213,-0.9208641052,1302290,1775935287.0081768
111.62,-2.11,104209.62,-4.65,,-2.80,-7.91,828.49,-0.7840805054,-0.5317802429,1302300,1775935287.013241
111.62,-2.11,104209.62,-4.65,,-2.80,-7.91,828.49,-0.7840805054,-0.5317802429,1302300,1775935287.016669
110.66,-2.11,104348.12,-4.57,,-3.19,-8.18,829.04,-0.8543624878,-0.1034355164,1302310,1775935287.045569
105.96,-2.22,104443.34,-4.69,,-3.00,-7.83,830.56,-0.7381267548,-0.7281074524,1302320,1775935287.0510058
105.96,-2.22,104443.34,-4.69,,-3.00,-7.83,830.56,-0.7381267548,-0.7281074524,1302320,1775935287.052379
111.02,-2.07,104313.51,-4.65,,-2.80,-7.91,832.76,-0.8922080994,-0.3604393005,1302330,1775935287.053775
111.02,-2.07,104313.51,-4.65,,-2.80,-7.91,832.76,-0.8922080994,-0.3604393005,1302330,1775935287.0554051
109.70,-2.49,104175.01,-4.61,,-2.54,-7.83,834.28,-0.8262538910,-0.7780799866,1302340,1775935287.056771
109.70,-2.49,104175.01,-4.61,,-2.54,-7.83,834.28,-0.8262538910,-0.7780799866,1302340,1775935287.0583591
110.66,-2.53,104313.51,-4.57,,-2.77,-8.14,836.41,-0.9268112183,-0.6460075378,1302350,1775935287.0597582
110.66,-2.53,104313.51,-4.57,,-2.77,-8.14,836.41,-0.9268112183,-0.6460075378,1302350,1775935287.096315
110.90,-2.26,104348.12,-4.50,,-2.84,-8.25,838.73,-0.8549041748,-0.3247451782,1302360,1775935287.0987148
110.90,-2.26,104348.12,-4.50,,-2.84,-8.25,838.73,-0.8549041748,-0.3247451782,1302360,1775935287.1035671
107.65,-2.45,104313.51,-4.61,,-3.15,-7.91,839.70,-0.5851268768,-0.8102035522,1302370,1775935287.106144
111.62,-2.22,104313.51,-4.57,,-2.84,-7.79,841.16,-0.9013977051,-0.3997039795,1302380,1775935287.108005
111.62,-2.22,104313.51,-4.57,,-2.84,-7.79,841.16,-0.9013977051,-0.3997039795,1302380,1775935287.110069
111.02,-2.49,104408.71,-4.50,,-3.19,-7.87,841.65,-0.8619327545,-0.8173446655,1302390,1775935287.111829
111.02,-2.49,104408.71,-4.50,,-3.19,-7.87,841.65,-0.8619327545,-0.8173446655,1302390,1775935287.113426
111.14,-2.49,104408.71,-4.53,,-2.50,-8.25,844.64,-0.8532829285,-0.5710449219,1302400,1775935287.114987
111.14,-2.49,104408.71,-4.53,,-2.50,-8.25,844.64,-0.8532829285,-0.5710449219,1302400,1775935287.116676
112.71,-2.53,104313.51,-4.57,,-2.88,-7.87,845.31,-0.8386840820,-0.7209663391,1302410,1775935287.118347
112.71,-2.53,104313.51,-4.57,,-2.88,-7.87,845.31,-0.8386840820,-0.7209663391,1302410,1775935287.120029
111.02,-2.53,104348.12,-4.57,,-2.84,-7.91,847.62,-0.7927303314,-0.8209152222,1302420,1775935287.152336
111.02,-2.53,104348.12,-4.57,,-2.84,-7.91,847.62,-0.7927303314,-0.8209152222,1302420,1775935287.170959
107.41,-2.07,104313.51,-4.65,,-2.92,-7.91,849.45,-0.9705982208,-0.6531448364,1302430,1775935287.173373
107.41,-2.07,104313.51,-4.65,,-2.92,-7.91,849.45,-0.9705982208,-0.6531448364,1302430,1775935287.1755981
111.62,-2.15,104348.12,-4.50,,-2.88,-7.79,851.46,-0.8084087372,-0.8566093445,1302440,1775935287.178674
111.62,-2.15,104348.12,-4.50,,-2.88,-7.79,851.46,-0.8084087372,-0.8566093445,1302440,1775935287.1811562
111.50,-2.11,104313.51,-4.61,,-2.84,-8.06,853.10,-0.7830009460,-0.5746154785,1302450,1775935287.1834822
111.50,-2.11,104313.51,-4.61,,-2.84,-8.06,853.10,-0.7830009460,-0.5746154785,1302450,1775935287.186456
111.62,-2.87,104313.51,-4.57,,-3.15,-8.25,854.08,-0.8646373749,-0.6674232483,1302460,1775935287.193072
111.62,-2.87,104313.51,-4.57,,-3.15,-8.25,854.08,-0.8646373749,-0.6674232483,1302460,1775935287.1956182
109.70,-2.45,104313.51,-4.76,,-2.77,-7.91,855.05,-0.5926971436,-0.9137229919,1302470,1775935287.19774
109.70,-2.45,104313.51,-4.76,,-2.77,-7.91,855.05,-0.5926971436,-0.9137229919,1302470,1775935287.200087
111.62,-2.03,104348.12,-4.61,,-3.15,-7.83,856.03,-0.9424877167,-0.2462158203,1302480,1775935287.202307
111.62,-2.03,104348.12,-4.61,,-3.15,-7.83,856.03,-0.9424877167,-0.2462158203,1302480,1775935287.2051451
111.62,-2.57,104313.51,-4.53,,-2.80,-7.87,857.25,-0.8976154327,-0.6888427734,1302490,1775935287.207497
111.62,-2.57,104313.51,-4.53,,-2.80,-7.87,857.25,-0.8976154327,-0.6888427734,1302490,1775935287.2097
109.70,-2.18,104426.03,-4.61,,-3.19,-7.79,858.16,-0.8538227081,-0.4568176270,1302500,1775935287.2281868
109.70,-2.18,104426.03,-4.61,,-3.19,-7.79,858.16,-0.8538227081,-0.4568176270,1302500,1775935287.2475781
111.14,-2.11,104313.51,-4.96,,-2.88,-8.37,859.68,-0.8094902039,-0.8851661682,1302510,1775935287.251744
111.14,-2.26,104348.12,-4.88,,-3.19,-7.91,859.87,-0.5262012482,-0.5603370667,1302520,1775935287.255035
111.14,-2.26,104348.12,-4.88,,-3.19,-7.91,859.87,-0.5262012482,-0.5603370667,1302520,1775935287.25808
110.66,-2.49,104434.68,-4.57,,-2.77,-7.87,860.17,-0.8592300415,-0.5460586548,1302530,1775935287.260438
110.66,-2.49,104434.68,-4.57,,-2.77,-7.87,860.17,-0.8592300415,-0.5460586548,1302530,1775935287.262648
109.70,-2.45,104348.12,-4.04,,-2.54,-7.91,860.96,-0.9603290558,-0.2783393860,1302540,1775935287.2646139
109.70,-2.45,104348.12,-4.04,,-2.54,-7.91,860.96,-0.9603290558,-0.2783393860,1302540,1775935287.266613
111.62,-2.76,104408.71,-4.53,,-2.80,-8.14,860.35,-0.7500228882,-0.6067390442,1302550,1775935287.286413
111.62,-2.76,104408.71,-4.53,,-2.80,-8.14,860.35,-0.7500228882,-0.6067390442,1302550,1775935287.289216
111.50,-2.49,104348.12,-4.53,,-2.80,-7.87,860.96,-0.8846378326,-0.5674743652,1302560,1775935287.2921169
111.50,-2.49,104348.12,-4.53,,-2.80,-7.87,860.96,-0.8846378326,-0.5674743652,1302560,1775935287.294821
108.73,-1.99,104278.88,-4.65,,-2.88,-7.83,860.66,-0.7197475433,-0.2105178833,1302570,1775935287.297198
